Transaction_ID,Date,Customer_ID,Gender,Age,Category,Sub-Category,Quantity,Unit_Price,Cost_Price,Total_Sales,Total Cost,Region,Opening_Inventory,Closing_Inventory,Profit,Profit_Margin,Average_Inventory,Inventory_Days,Month,Season,Slow_Moving,Overstocked
T01116,2023-02-17,CUST924,Male,52.0,Sports,Outdoor,4,1049,786.0,4196,3144,Maharashtra,152,148,1052,25.071496663489036,150.0,1.0009532888465205,2,Winter,False,False
T01117,2023-07-24,CUST796,Male,20.0,Beauty,Makeup,4,1276,981.0,5104,3924,Maharashtra,153,149,1180,23.11912225705329,151.0,0.9171238244514106,7,Summer,False,False
T01118,2023-09-03,CUST260,Female,25.0,Clothing,T-Shirts,4,781,592.0,3124,2368,Gujarat,165,161,756,24.199743918053777,163.0,1.5653008962868116,9,Fall,False,False
T01119,2023-11-28,CUST816,Female,59.0,Beauty,Skincare,3,1418,967.0,4254,2901,Maharashtra,161,158,1353,31.805359661495064,159.5,1.124823695345557,11,Fall,False,False
T01120,2023-10-30,CUST271,Female,26.0,Beauty,Makeup,4,853,748.0,3412,2992,Gujarat,126,122,420,12.3094958968347,124.0,1.126611957796014,10,Fall,False,False
T01121,2023-07-07,CUST606,Female,49.0,Clothing,T-Shirts,2,828,727.0,1656,1454,Delhi,118,116,202,12.198067632850242,117.0,2.1902173913043477,7,Summer,False,False
T01122,2023-08-02,CUST307,Male,58.0,Electronics,Mobiles,2,1020,886.0,2040,1772,Karnataka,56,54,268,13.137254901960786,55.0,0.8357843137254901,8,Summer,False,False
T01123,2023-01-04,CUST189,Male,22.0,Clothing,T-Shirts,4,461,360.0,1844,1440,Uttar Pradesh,78,74,404,21.908893709327547,76.0,1.2776572668112798,1,Winter,False,False
T01124,2023-05-31,CUST856,Female,31.0,Electronics,Mobiles,3,792,556.0,2376,1668,Gujarat,194,191,708,29.797979797979796,192.5,2.5115740740740744,5,Spring,False,False
T01125,2023-10-06,CUST156,Male,34.0,Beauty,Makeup,2,732,582.0,1464,1164,Uttar Pradesh,68,66,300,20.491803278688526,67.0,1.4187158469945356,10,Fall,False,False
T01126,2023-06-30,CUST458,Female,30.0,Sports,Sportswear,2,779,541.0,1558,1082,Gujarat,67,65,476,30.551989730423617,66.0,1.270860077021823,6,Summer,False,False
T01127,2023-03-14,CUST800,Male,34.0,Home & Kitchen,Decor,3,446,315.0,1338,945,Gujarat,150,147,393,29.372197309417043,148.5,3.4405829596412554,3,Spring,False,False
T01128,2023-02-03,CUST695,Male,42.0,Home & Kitchen,Cookware,4,1382,981.0,5528,3924,Karnataka,60,56,1604,29.01591895803184,58.0,0.2937771345875543,2,Winter,False,False
T01129,2023-12-13,CUST499,Male,43.0,Sports,Outdoor,1,629,515.0,629,515,Tamil Nadu,129,128,114,18.124006359300477,128.5,6.333068362480128,12,Winter,True,False
T01130,2023-01-07,CUST371,Male,52.0,Sports,Fitness,2,409,361.0,818,722,Karnataka,84,82,96,11.7359413202934,83.0,3.145476772616137,1,Winter,False,False
T01131,2023-08-29,CUST120,Male,53.0,Clothing,Jackets,4,398,332.0,1592,1328,Delhi,76,72,264,16.582914572864322,74.0,1.440954773869347,8,Summer,False,False
T01132,2023-06-02,CUST165,Male,26.0,Beauty,Skincare,4,834,698.0,3336,2792,Gujarat,152,148,544,16.30695443645084,150.0,1.3489208633093526,6,Summer,False,False
T01133,2023-02-24,CUST868,Male,54.0,Clothing,T-Shirts,2,1234,925.0,2468,1850,Delhi,75,73,618,25.040518638573744,74.0,0.8395461912479741,2,Winter,False,False
T01134,2023-05-01,CUST605,Female,24.0,Beauty,Makeup,2,1067,839.0,2134,1678,Delhi,108,106,456,21.368322399250232,107.0,1.5543580131208996,5,Spring,False,False
T01135,2023-10-12,CUST717,Female,49.0,Sports,Outdoor,1,677,567.0,677,567,Uttar Pradesh,73,72,110,16.248153618906944,72.5,3.3197932053175774,10,Fall,False,False
T01136,2023-04-19,CUST802,Female,44.0,Clothing,Jackets,1,434,389.0,434,389,Karnataka,159,158,45,10.368663594470046,158.5,10.956221198156681,4,Spring,True,False
T01137,2023-02-06,CUST893,Female,26.0,Electronics,Accessories,4,567,508.0,2268,2032,Gujarat,155,151,236,10.405643738977071,153.0,1.8888888888888888,2,Winter,False,False
T01138,2023-03-27,CUST566,Female,47.0,Sports,Sportswear,1,250,199.0,250,199,Gujarat,60,59,51,20.4,59.5,7.378,3,Spring,True,False
T01139,2023-10-14,CUST532,Female,56.0,Beauty,Makeup,4,865,755.0,3460,3020,Delhi,64,60,440,12.716763005780345,62.0,0.5554913294797688,10,Fall,False,False
T01140,2023-04-11,CUST776,Female,32.0,Electronics,Laptops,1,662,586.0,662,586,Uttar Pradesh,179,178,76,11.48036253776435,178.5,8.089123867069487,4,Spring,True,False
T01141,2023-03-25,CUST370,Female,21.0,Sports,Sportswear,2,1273,940.0,2546,1880,Delhi,139,137,666,26.158680282796542,138.0,1.6802827965435978,3,Spring,False,False
T01142,2023-11-27,CUST603,Male,19.0,Sports,Outdoor,3,879,766.0,2637,2298,Tamil Nadu,67,64,339,12.85551763367463,65.5,0.7451649601820249,11,Fall,False,False
T01143,2023-02-19,CUST217,Female,27.0,Home & Kitchen,Cookware,3,1163,994.0,3489,2982,Delhi,157,154,507,14.531384350816854,155.5,1.2479220406993408,2,Winter,False,False
T01144,2023-11-19,CUST792,Male,56.0,Home & Kitchen,Furniture,2,761,555.0,1522,1110,Uttar Pradesh,74,72,412,27.06964520367937,73.0,1.4388961892247043,11,Fall,False,False
T01145,2023-01-21,CUST270,Female,32.0,Beauty,Skincare,3,907,699.0,2721,2097,Maharashtra,165,162,624,22.932745314222714,163.5,1.8627342888643879,1,Winter,False,False
T01146,2023-11-02,CUST250,Male,30.0,Beauty,Haircare,1,427,329.0,427,329,Karnataka,58,57,98,22.950819672131146,57.5,4.039812646370024,11,Fall,False,False
T01147,2023-05-01,CUST470,Male,52.0,Beauty,Skincare,1,836,685.0,836,685,Tamil Nadu,130,129,151,18.062200956937797,129.5,4.802033492822966,5,Spring,True,False
T01148,2023-02-12,CUST194,Female,51.0,Sports,Sportswear,2,761,574.0,1522,1148,Karnataka,149,147,374,24.57293035479632,148.0,2.722733245729304,2,Winter,False,False
T01149,2023-01-12,CUST336,Male,19.0,Beauty,Skincare,2,978,751.0,1956,1502,Karnataka,184,182,454,23.210633946830267,183.0,2.900306748466258,1,Winter,False,False
T01150,2023-08-10,CUST255,Male,31.0,Home & Kitchen,Decor,4,351,317.0,1404,1268,Karnataka,119,115,136,9.686609686609685,117.0,2.5833333333333335,8,Summer,False,False
T01151,2023-12-10,CUST361,Male,44.0,Beauty,Skincare,2,209,183.0,418,366,Tamil Nadu,151,149,52,12.440191387559809,150.0,11.124401913875598,12,Winter,True,False
T01152,2023-10-17,CUST779,Female,32.0,Electronics,Mobiles,3,780,675.0,2340,2025,Gujarat,67,64,315,13.461538461538462,65.5,0.8677350427350428,10,Fall,False,False
T01153,2023-02-13,CUST943,Female,45.0,Sports,Outdoor,4,924,733.0,3696,2932,Karnataka,188,184,764,20.67099567099567,186.0,1.4090909090909092,2,Winter,False,False
T01154,2023-08-22,CUST774,Male,46.0,Home & Kitchen,Furniture,2,411,333.0,822,666,Uttar Pradesh,73,71,156,18.97810218978102,72.0,2.715328467153285,8,Summer,False,False
T01155,2023-05-16,CUST717,Female,25.0,Electronics,Accessories,4,586,416.0,2344,1664,Tamil Nadu,98,94,680,29.01023890784983,96.0,1.2696245733788396,5,Spring,False,False
T01156,2023-12-20,CUST385,Female,25.0,Sports,Fitness,3,674,609.0,2022,1827,Maharashtra,86,83,195,9.643916913946587,84.5,1.2954995054401583,12,Winter,False,False
T01157,2023-08-14,CUST106,Female,57.0,Beauty,Makeup,4,1037,828.0,4148,3312,Maharashtra,102,98,836,20.154291224686595,100.0,0.7473481195756991,8,Summer,False,False
T01158,2023-08-30,CUST585,Male,21.0,Electronics,Laptops,2,1008,803.0,2016,1606,Maharashtra,56,54,410,20.33730158730159,55.0,0.845734126984127,8,Summer,False,False
T01159,2023-08-18,CUST767,Female,22.0,Beauty,Haircare,3,691,551.0,2073,1653,Karnataka,197,194,420,20.260492040520983,195.5,2.923540762180415,8,Summer,False,False
T01160,2023-03-24,CUST339,Female,28.0,Home & Kitchen,Decor,4,1283,880.0,5132,3520,Uttar Pradesh,159,155,1612,31.410756040530007,157.0,0.9483632112236944,3,Spring,False,False
T01161,2023-10-17,CUST973,Female,36.0,Beauty,Haircare,2,697,550.0,1394,1100,Uttar Pradesh,90,88,294,21.09038737446198,89.0,1.9791965566714491,10,Fall,False,False
T01162,2023-10-31,CUST272,Female,59.0,Home & Kitchen,Decor,1,849,748.0,849,748,Delhi,196,195,101,11.896348645465253,195.5,7.138398115429918,10,Fall,True,False
T01163,2023-02-08,CUST218,Male,32.0,Home & Kitchen,Furniture,4,453,395.0,1812,1580,Maharashtra,117,113,232,12.803532008830022,115.0,1.7770419426048567,2,Winter,False,False
T01164,2023-05-27,CUST866,Female,45.0,Electronics,Laptops,1,1056,706.0,1056,706,Karnataka,187,186,350,33.14393939393939,186.5,5.474905303030304,5,Spring,False,False
T01165,2023-12-05,CUST897,Male,39.0,Electronics,Laptops,3,349,272.0,1047,816,Gujarat,51,48,231,22.063037249283667,49.5,1.4656160458452723,12,Winter,False,False
T01166,2023-07-23,CUST921,Female,23.0,Sports,Sportswear,3,594,407.0,1782,1221,Karnataka,172,169,561,31.48148148148148,170.5,2.9660493827160495,7,Summer,False,False
T01167,2023-08-10,CUST357,Male,26.0,Beauty,Haircare,3,210,159.0,630,477,Tamil Nadu,150,147,153,24.285714285714285,148.5,7.307142857142857,8,Summer,True,False
T01168,2023-09-03,CUST543,Male,50.0,Beauty,Haircare,3,1138,865.0,3414,2595,Gujarat,196,193,819,23.98945518453427,194.5,1.7091388400702987,9,Fall,False,False
T01169,2023-06-04,CUST356,Male,50.0,Home & Kitchen,Cookware,2,886,612.0,1772,1224,Karnataka,175,173,548,30.9255079006772,174.0,2.945823927765237,6,Summer,False,False
T01170,2023-09-21,CUST668,Male,59.0,Electronics,Mobiles,2,521,373.0,1042,746,Gujarat,103,101,296,28.406909788867562,102.0,2.9366602687140113,9,Fall,False,False
T01171,2023-03-25,CUST853,Male,42.0,Sports,Fitness,3,471,415.0,1413,1245,Maharashtra,95,92,168,11.8895966029724,93.5,2.0513092710544942,3,Spring,False,False
T01172,2023-10-05,CUST750,Male,25.0,Clothing,Jackets,3,757,537.0,2271,1611,Uttar Pradesh,87,84,660,29.06208718626156,85.5,1.1671070013210039,10,Fall,False,False
T01173,2023-05-16,CUST921,Female,54.0,Beauty,Skincare,3,140,112.0,420,336,Karnataka,128,125,84,20.0,126.5,9.336904761904762,5,Spring,True,False
T01174,2023-08-24,CUST994,Male,34.0,Sports,Fitness,1,782,572.0,782,572,Uttar Pradesh,58,57,210,26.854219948849106,57.5,2.2794117647058822,8,Summer,False,False
T01175,2023-10-16,CUST543,Male,46.0,Home & Kitchen,Cookware,1,842,619.0,842,619,Delhi,59,58,223,26.48456057007126,58.5,2.1538004750593824,10,Fall,False,False
T01176,2023-09-19,CUST859,Female,30.0,Beauty,Skincare,1,215,169.0,215,169,Gujarat,185,184,46,21.3953488372093,184.5,25.744186046511626,9,Fall,True,False
T01177,2023-01-10,CUST468,Female,58.0,Clothing,Shirts,3,1035,714.0,3105,2142,Karnataka,60,57,963,31.01449275362319,58.5,0.5840579710144927,1,Winter,False,False
T01178,2023-04-28,CUST263,Male,56.0,Home & Kitchen,Furniture,1,446,319.0,446,319,Gujarat,153,152,127,28.475336322869953,152.5,10.257847533632287,4,Spring,True,False
T01179,2023-02-25,CUST217,Male,21.0,Electronics,Accessories,1,429,358.0,429,358,Gujarat,126,125,71,16.55011655011655,125.5,8.191142191142191,2,Winter,True,False
T01180,2023-06-29,CUST514,Female,55.0,Electronics,Laptops,3,1180,825.0,3540,2475,Uttar Pradesh,184,181,1065,30.08474576271186,182.5,1.5466101694915255,6,Summer,False,False
T01181,2023-01-22,CUST576,Female,28.0,Clothing,T-Shirts,4,881,637.0,3524,2548,Uttar Pradesh,152,148,976,27.695800227014754,150.0,1.3195232690124858,1,Winter,False,False
T01182,2023-01-07,CUST739,Male,56.0,Beauty,Haircare,2,642,502.0,1284,1004,Delhi,147,145,280,21.806853582554517,146.0,3.5249221183800623,1,Winter,False,False
T01183,2023-11-29,CUST538,Male,53.0,Clothing,Jackets,1,621,519.0,621,519,Uttar Pradesh,190,189,102,16.425120772946862,189.5,9.154589371980677,11,Fall,True,False
T01184,2023-04-03,CUST725,Female,45.0,Sports,Sportswear,4,491,421.0,1964,1684,Uttar Pradesh,82,78,280,14.25661914460285,80.0,1.2219959266802443,4,Spring,False,False
T01185,2023-10-03,CUST781,Male,29.0,Beauty,Skincare,1,596,405.0,596,405,Uttar Pradesh,161,160,191,32.04697986577181,160.5,8.348154362416107,10,Fall,False,False
T01186,2023-09-27,CUST958,Female,42.0,Electronics,Mobiles,1,994,746.0,994,746,Maharashtra,171,170,248,24.949698189134807,170.5,5.145875251509055,9,Fall,False,False
T01187,2023-12-29,CUST921,Female,22.0,Sports,Outdoor,1,641,577.0,641,577,Delhi,148,147,64,9.98439937597504,147.5,7.133385335413417,12,Winter,True,False
T01188,2023-02-16,CUST938,Male,55.0,Electronics,Laptops,4,840,602.0,3360,2408,Maharashtra,86,82,952,28.333333333333332,84.0,0.7,2,Winter,False,False
T01189,2023-04-29,CUST697,Male,25.0,Electronics,Laptops,1,1021,755.0,1021,755,Tamil Nadu,130,129,266,26.05288932419197,129.5,3.805093046033301,4,Spring,False,False
T01190,2023-10-25,CUST303,Female,44.0,Electronics,Laptops,4,733,499.0,2932,1996,Delhi,174,170,936,31.923601637107772,172.0,1.8185538881309686,10,Fall,False,False
T01191,2023-03-05,CUST734,Female,46.0,Home & Kitchen,Furniture,2,996,886.0,1992,1772,Delhi,68,66,220,11.04417670682731,67.0,1.0426706827309236,3,Spring,False,False
T01192,2023-06-15,CUST649,Female,46.0,Electronics,Accessories,1,915,773.0,915,773,Uttar Pradesh,125,124,142,15.519125683060109,124.5,4.081967213114754,6,Summer,False,False
T01193,2023-03-20,CUST684,Female,56.0,Sports,Fitness,2,1265,897.0,2530,1794,Uttar Pradesh,152,150,736,29.09090909090909,151.0,1.850197628458498,3,Spring,False,False
T01194,2023-08-12,CUST617,Male,52.0,Electronics,Mobiles,2,428,336.0,856,672,Karnataka,111,109,184,21.49532710280374,110.0,3.9836448598130842,8,Summer,False,False
T01195,2023-07-29,CUST755,Female,25.0,Electronics,Accessories,1,456,341.0,456,341,Maharashtra,135,134,115,25.219298245614034,134.5,9.143640350877194,7,Summer,True,False
T01196,2023-07-03,CUST732,Female,29.0,Clothing,Shirts,1,1056,797.0,1056,797,Tamil Nadu,182,181,259,24.526515151515152,181.5,5.328125,7,Summer,False,False
T01197,2023-10-06,CUST748,Female,46.0,Home & Kitchen,Cookware,4,1021,737.0,4084,2948,Maharashtra,57,53,1136,27.815866797257588,55.0,0.4174828599412341,10,Fall,False,False
T01198,2023-10-03,CUST790,Male,31.0,Electronics,Laptops,3,344,230.0,1032,690,Maharashtra,167,164,342,33.13953488372093,165.5,4.971414728682171,10,Fall,False,False
T01199,2023-04-14,CUST260,Female,48.0,Home & Kitchen,Decor,3,857,597.0,2571,1791,Uttar Pradesh,171,168,780,30.33838973162194,169.5,1.9778296382730454,4,Spring,False,False
T01200,2023-04-23,CUST417,Female,40.0,Home & Kitchen,Cookware,2,721,641.0,1442,1282,Tamil Nadu,180,178,160,11.095700416088766,179.0,3.7239944521497916,4,Spring,False,False
T01201,2023-07-31,CUST517,Female,47.0,Home & Kitchen,Decor,1,1234,953.0,1234,953,Gujarat,195,194,281,22.771474878444085,194.5,4.886142625607779,7,Summer,False,False
T01202,2023-02-14,CUST207,Female,44.0,Clothing,Jackets,3,496,335.0,1488,1005,Karnataka,187,184,483,32.45967741935484,185.5,3.490591397849462,2,Winter,False,False
T01203,2023-09-24,CUST969,Female,23.0,Clothing,T-Shirts,3,806,592.0,2418,1776,Maharashtra,150,147,642,26.550868486352357,148.5,1.8424317617866006,9,Fall,False,False
T01204,2023-05-25,CUST843,Female,57.0,Home & Kitchen,Cookware,2,1078,775.0,2156,1550,Karnataka,116,114,606,28.107606679035253,115.0,1.6535250463821893,5,Spring,False,False
T01205,2023-03-23,CUST280,Male,36.0,Home & Kitchen,Decor,3,357,275.0,1071,825,Gujarat,195,192,246,22.969187675070028,193.5,5.600840336134454,3,Spring,False,False
T01206,2023-06-29,CUST782,Female,56.0,Clothing,Shirts,4,997,743.0,3988,2972,Gujarat,187,183,1016,25.47642928786359,185.0,1.3916750250752257,6,Summer,False,False
T01207,2023-11-23,CUST977,Female,18.0,Sports,Sportswear,1,1117,969.0,1117,969,Delhi,73,72,148,13.249776186213072,72.5,1.947179946284691,11,Fall,False,False
T01208,2023-11-07,CUST636,Female,24.0,Home & Kitchen,Cookware,3,849,572.0,2547,1716,Delhi,120,117,831,32.6266195524146,118.5,1.3957597173144876,11,Fall,False,False
T01209,2023-08-13,CUST989,Male,41.0,Home & Kitchen,Cookware,3,180,132.0,540,396,Tamil Nadu,190,187,144,26.666666666666668,188.5,10.821296296296298,8,Summer,True,False
T01210,2023-01-23,CUST694,Male,59.0,Sports,Outdoor,1,208,147.0,208,147,Tamil Nadu,189,188,61,29.326923076923077,188.5,28.09375,1,Winter,True,False
T01211,2023-10-17,CUST554,Female,28.0,Electronics,Accessories,3,1175,869.0,3525,2607,Tamil Nadu,80,77,918,26.04255319148936,78.5,0.690354609929078,10,Fall,False,False
T01212,2023-12-25,CUST626,Male,28.0,Beauty,Makeup,2,359,303.0,718,606,Gujarat,65,63,112,15.598885793871867,64.0,2.7632311977715878,12,Winter,False,False
T01213,2023-03-18,CUST904,Male,34.0,Sports,Fitness,1,175,122.0,175,122,Maharashtra,151,150,53,30.28571428571429,150.5,26.66,3,Spring,True,False
T01214,2023-03-18,CUST328,Male,19.0,Sports,Fitness,1,1340,911.0,1340,911,Gujarat,110,109,429,32.01492537313433,109.5,2.5332089552238806,3,Spring,False,False
T01215,2023-01-26,CUST682,Female,56.0,Electronics,Laptops,3,1022,702.0,3066,2106,Gujarat,152,149,960,31.31115459882583,150.5,1.5216894977168949,1,Winter,False,False
T01216,2023-07-13,CUST886,Male,21.0,Beauty,Makeup,2,1289,974.0,2578,1948,Gujarat,110,108,630,24.43754848719938,109.0,1.3107059736229636,7,Summer,False,False
T01217,2023-04-02,CUST897,Female,24.0,Electronics,Laptops,1,235,178.0,235,178,Karnataka,164,163,57,24.25531914893617,163.5,20.872340425531917,4,Spring,True,False
T01218,2023-09-19,CUST629,Male,27.0,Sports,Fitness,4,951,775.0,3804,3100,Uttar Pradesh,150,146,704,18.506834910620398,148.0,1.167192429022082,9,Fall,False,False
T01219,2023-12-06,CUST151,Female,20.0,Home & Kitchen,Decor,2,150,123.0,300,246,Karnataka,194,192,54,18.0,193.0,19.94333333333333,12,Winter,True,False
T01220,2023-04-03,CUST920,Male,34.0,Home & Kitchen,Cookware,2,816,647.0,1632,1294,Gujarat,135,133,338,20.71078431372549,134.0,2.463235294117647,4,Spring,False,False
T01221,2023-09-17,CUST775,Female,23.0,Clothing,Jeans,4,279,205.0,1116,820,Karnataka,138,134,296,26.523297491039425,136.0,3.6559139784946235,9,Fall,False,False
T01222,2023-06-03,CUST778,Female,37.0,Beauty,Haircare,1,248,171.0,248,171,Maharashtra,198,197,77,31.048387096774192,197.5,23.89112903225806,6,Summer,True,False
T01223,2023-02-15,CUST243,Male,33.0,Home & Kitchen,Furniture,4,429,344.0,1716,1376,Karnataka,137,133,340,19.813519813519815,135.0,2.202797202797203,2,Winter,False,False
T01224,2023-10-02,CUST452,Male,19.0,Home & Kitchen,Decor,3,1153,886.0,3459,2658,Uttar Pradesh,199,196,801,23.156981786643538,197.5,1.770020237062735,10,Fall,False,False
T01225,2023-02-15,CUST212,Female,44.0,Beauty,Skincare,1,170,144.0,170,144,Karnataka,170,169,26,15.294117647058824,169.5,27.91764705882353,2,Winter,True,False
T01226,2023-11-30,CUST251,Female,20.0,Home & Kitchen,Cookware,3,847,655.0,2541,1965,Karnataka,97,94,576,22.668240850059032,95.5,1.127508854781582,11,Fall,False,False
T01227,2023-07-10,CUST561,Female,29.0,Sports,Outdoor,4,1157,792.0,4628,3168,Uttar Pradesh,89,85,1460,31.547104580812444,87.0,0.5827571305099395,7,Summer,False,False
T01228,2023-06-26,CUST440,Male,40.0,Clothing,T-Shirts,4,381,291.0,1524,1164,Uttar Pradesh,123,119,360,23.62204724409449,121.0,2.3818897637795278,6,Summer,False,False
T01229,2023-12-29,CUST991,Female,23.0,Sports,Outdoor,4,1154,943.0,4616,3772,Uttar Pradesh,72,68,844,18.284228769497403,70.0,0.47010398613518195,12,Winter,False,False
T01230,2023-06-04,CUST285,Male,54.0,Sports,Fitness,2,926,706.0,1852,1412,Tamil Nadu,154,152,440,23.758099352051836,153.0,2.478401727861771,6,Summer,False,False
T01231,2023-03-29,CUST764,Male,32.0,Electronics,Mobiles,2,343,281.0,686,562,Delhi,151,149,124,18.075801749271136,150.0,6.778425655976676,3,Spring,True,False
T01232,2023-09-10,CUST345,Female,52.0,Beauty,Makeup,2,1177,790.0,2354,1580,Karnataka,60,58,774,32.88020390824129,59.0,0.7519116397621071,9,Fall,False,False
T01233,2023-09-25,CUST269,Female,56.0,Sports,Sportswear,3,544,471.0,1632,1413,Maharashtra,82,79,219,13.419117647058822,80.5,1.4797794117647058,9,Fall,False,False
T01234,2023-05-21,CUST245,Female,58.0,Beauty,Haircare,2,208,162.0,416,324,Tamil Nadu,80,78,92,22.115384615384613,79.0,5.887019230769231,5,Spring,True,False
T01235,2023-11-07,CUST352,Female,58.0,Home & Kitchen,Decor,2,708,505.0,1416,1010,Uttar Pradesh,52,50,406,28.67231638418079,51.0,1.0805084745762712,11,Fall,False,False
T01236,2023-10-26,CUST514,Male,23.0,Beauty,Haircare,3,236,181.0,708,543,Gujarat,158,155,165,23.30508474576271,156.5,6.852401129943503,10,Fall,False,False
T01237,2023-04-26,CUST703,Female,27.0,Home & Kitchen,Decor,2,1035,717.0,2070,1434,Delhi,120,118,636,30.72463768115942,119.0,1.7246376811594204,4,Spring,False,False
T01238,2023-03-23,CUST471,Female,58.0,Electronics,Mobiles,4,648,486.0,2592,1944,Maharashtra,92,88,648,25.0,90.0,1.0763888888888888,3,Spring,False,False
T01239,2023-06-03,CUST938,Female,55.0,Beauty,Skincare,2,270,221.0,540,442,Maharashtra,83,81,98,18.14814814814815,82.0,4.555555555555555,6,Summer,False,False
T01240,2023-09-14,CUST566,Female,19.0,Electronics,Mobiles,1,1125,772.0,1125,772,Uttar Pradesh,137,136,353,31.377777777777776,136.5,3.64,9,Fall,False,False
T01241,2023-11-20,CUST994,Male,29.0,Electronics,Accessories,2,645,455.0,1290,910,Maharashtra,175,173,380,29.457364341085274,174.0,4.046511627906977,11,Fall,False,False
T01242,2023-12-19,CUST891,Male,31.0,Electronics,Laptops,4,362,322.0,1448,1288,Tamil Nadu,144,140,160,11.049723756906078,142.0,3.0400552486187844,12,Winter,False,False
T01243,2023-11-07,CUST560,Male,33.0,Clothing,T-Shirts,4,828,571.0,3312,2284,Gujarat,129,125,1028,31.03864734299517,127.0,1.1503623188405796,11,Fall,False,False
T01244,2023-08-26,CUST420,Male,28.0,Sports,Fitness,3,151,116.0,453,348,Delhi,130,127,105,23.178807947019866,128.5,8.793598233995585,8,Summer,True,False
T01245,2023-07-05,CUST665,Male,56.0,Electronics,Accessories,2,549,417.0,1098,834,Tamil Nadu,187,185,264,24.043715846994534,186.0,5.251366120218579,7,Summer,False,False
T01246,2023-07-06,CUST815,Female,59.0,Home & Kitchen,Decor,2,460,355.0,920,710,Karnataka,75,73,210,22.82608695652174,74.0,2.493478260869565,7,Summer,False,False
T01247,2023-02-25,CUST352,Male,59.0,Home & Kitchen,Decor,2,415,374.0,830,748,Karnataka,101,99,82,9.879518072289157,100.0,3.3734939759036147,2,Winter,False,False
T01248,2023-04-01,CUST492,Female,39.0,Home & Kitchen,Furniture,2,1229,866.0,2458,1732,Uttar Pradesh,133,131,726,29.536208299430434,132.0,1.6110659072416598,4,Spring,False,False
T01249,2023-02-22,CUST455,Female,57.0,Beauty,Haircare,1,225,189.0,225,189,Uttar Pradesh,199,198,36,16.0,198.5,24.70222222222222,2,Winter,True,False
T01250,2023-05-26,CUST815,Female,59.0,Sports,Outdoor,3,129,111.0,387,333,Delhi,97,94,54,13.953488372093023,95.5,7.649870801033591,5,Spring,True,False
T01251,2023-05-06,CUST338,Male,24.0,Home & Kitchen,Cookware,4,510,362.0,2040,1448,Maharashtra,86,82,592,29.01960784313726,84.0,1.276470588235294,5,Spring,False,False
T01252,2023-07-30,CUST264,Female,34.0,Electronics,Accessories,4,223,181.0,892,724,Uttar Pradesh,174,170,168,18.83408071748879,172.0,5.977578475336323,7,Summer,False,False
T01253,2023-06-10,CUST677,Male,47.0,Beauty,Haircare,3,611,514.0,1833,1542,Tamil Nadu,181,178,291,15.875613747954173,179.5,2.937806873977087,6,Summer,False,False
T01254,2023-02-06,CUST743,Female,30.0,Home & Kitchen,Decor,1,379,260.0,379,260,Uttar Pradesh,137,136,119,31.398416886543533,136.5,10.0844327176781,2,Winter,True,False
T01255,2023-07-13,CUST275,Female,50.0,Home & Kitchen,Furniture,2,268,202.0,536,404,Karnataka,174,172,132,24.62686567164179,173.0,10.005597014925375,7,Summer,True,False
T01256,2023-11-17,CUST141,Female,38.0,Sports,Fitness,1,250,167.0,250,167,Tamil Nadu,118,117,83,33.2,117.5,14.1,11,Fall,True,False
T01257,2023-04-15,CUST605,Female,39.0,Clothing,Jackets,4,424,374.0,1696,1496,Uttar Pradesh,74,70,200,11.79245283018868,72.0,1.2735849056603774,4,Spring,False,False
T01258,2023-04-15,CUST986,Male,51.0,Electronics,Mobiles,3,584,519.0,1752,1557,Uttar Pradesh,100,97,195,11.13013698630137,98.5,1.6866438356164384,4,Spring,False,False
T01259,2023-07-07,CUST681,Female,54.0,Beauty,Haircare,3,1285,975.0,3855,2925,Uttar Pradesh,63,60,930,24.124513618677042,61.5,0.49455252918287934,7,Summer,False,False
T01260,2023-06-13,CUST519,Male,32.0,Sports,Sportswear,4,453,395.0,1812,1580,Gujarat,77,73,232,12.803532008830022,75.0,1.2417218543046358,6,Summer,False,False
T01261,2023-07-15,CUST545,Male,33.0,Clothing,Jeans,2,915,643.0,1830,1286,Delhi,150,148,544,29.72677595628415,149.0,2.5240437158469944,7,Summer,False,False
T01262,2023-01-29,CUST738,Male,35.0,Electronics,Accessories,2,185,149.0,370,298,Karnataka,88,86,72,19.45945945945946,87.0,7.289189189189189,1,Winter,True,False
T01263,2023-10-04,CUST164,Female,32.0,Electronics,Mobiles,4,437,347.0,1748,1388,Uttar Pradesh,136,132,360,20.59496567505721,134.0,2.3764302059496565,10,Fall,False,False
T01264,2023-04-15,CUST645,Female,50.0,Sports,Sportswear,2,579,469.0,1158,938,Maharashtra,133,131,220,18.998272884283246,132.0,3.419689119170984,4,Spring,False,False
T01265,2023-03-06,CUST432,Male,18.0,Sports,Sportswear,1,632,521.0,632,521,Gujarat,72,71,111,17.563291139240505,71.5,3.507120253164557,3,Spring,False,False
T01266,2023-04-19,CUST718,Female,34.0,Home & Kitchen,Furniture,1,251,189.0,251,189,Tamil Nadu,77,76,62,24.701195219123505,76.5,9.143426294820717,4,Spring,True,False
T01267,2023-10-25,CUST198,Male,48.0,Beauty,Haircare,1,973,766.0,973,766,Karnataka,198,197,207,21.274409044193217,197.5,6.292394655704008,10,Fall,False,False
