Transaction_ID,Date,Customer_ID,Gender,Age,Category,Sub-Category,Quantity,Unit_Price,Cost_Price,Total_Sales,Total Cost,Region,Opening_Inventory,Closing_Inventory
T00765,8/4/2023,CUST773,Male,29,Beauty,Haircare,2,317,229,634,458,Gujarat,71,69
T00766,7/25/2023,CUST738,Male,33,Electronics,Mobiles,1,1290,910,1290,910,Karnataka,197,196
T00767,1/18/2023,CUST393,Female,20,Sports,Outdoor,3,122,101,366,303,Delhi,198,195
T00768,4/14/2023,CUST854,Male,31,Electronics,Accessories,3,159,115,477,345,Tamil Nadu,193,190
T00769,12/3/2023,CUST698,Male,31,Electronics,Accessories,1,471,408,471,408,Karnataka,93,92
T00770,6/18/2023,CUST409,Female,51,Clothing,Shirts,1,243,193,243,193,Tamil Nadu,153,152
T00771,9/13/2023,CUST990,Female,31,Clothing,Shirts,3,997,902,2991,2706,Uttar Pradesh,148,145
T00772,9/30/2023,CUST575,Female,36,Home & Kitchen,Decor,2,147,112,294,224,Delhi,190,188
T00773,9/8/2023,CUST823,Male,52,Electronics,Accessories,1,638,563,638,563,Karnataka,144,143
T00774,10/5/2023,CUST936,Male,44,Home & Kitchen,Decor,1,583,451,583,451,Maharashtra,136,135
T00775,4/6/2023,CUST686,Male,56,Home & Kitchen,Decor,3,1236,979,3708,2937,Uttar Pradesh,103,100
T00776,8/6/2023,CUST627,Male,52,Beauty,Makeup,4,890,624,3560,2496,Uttar Pradesh,107,103
T00777,4/21/2023,CUST228,Male,34,Sports,Outdoor,2,968,705,1936,1410,Karnataka,78,76
T00778,4/22/2023,CUST772,Female,20,Beauty,Haircare,4,287,215,1148,860,Tamil Nadu,158,154
T00779,10/3/2023,CUST172,Male,56,Home & Kitchen,Decor,4,724,483,2896,1932,Delhi,190,186
T00780,7/7/2023,CUST540,Female,39,Clothing,Shirts,4,672,499,2688,1996,Maharashtra,135,131
T00781,2/12/2023,CUST310,Male,25,Clothing,Jackets,4,780,596,3120,2384,Delhi,164,160
T00782,1/26/2023,CUST398,Female,30,Electronics,Accessories,4,1081,794,4324,3176,Tamil Nadu,88,84
T00783,9/25/2023,CUST306,Male,48,Sports,Fitness,3,421,310,1263,930,Tamil Nadu,60,57
T00784,10/21/2023,CUST709,Female,36,Sports,Outdoor,4,615,459,2460,1836,Gujarat,162,158
T00785,8/8/2023,CUST676,Male,52,Clothing,T-Shirts,4,681,590,2724,2360,Maharashtra,169,165
T00786,9/20/2023,CUST366,Female,56,Sports,Sportswear,1,1376,997,1376,997,Maharashtra,151,150
T00787,5/20/2023,CUST662,Female,54,Electronics,Accessories,2,1116,759,2232,1518,Uttar Pradesh,62,60
T00788,3/30/2023,CUST480,,21,Home & Kitchen,Cookware,3,1285,938,3855,2814,Gujarat,171,168
T00789,1/11/2023,CUST447,Female,58,Beauty,Haircare,3,995,811,2985,2433,Karnataka,160,157
T00790,11/9/2023,CUST637,Male,42,Home & Kitchen,Cookware,2,588,520,1176,1040,Gujarat,63,61
T00791,11/30/2023,CUST646,Male,47,Clothing,Shirts,4,1278,998,5112,3992,Uttar Pradesh,142,138
T00792,6/22/2023,CUST178,Female,42,Home & Kitchen,Decor,3,135,100,405,300,Tamil Nadu,113,110
T00793,9/3/2023,CUST343,Female,55,Sports,Outdoor,4,1229,832,4916,3328,Maharashtra,71,67
T00794,12/3/2023,CUST821,Female,58,Home & Kitchen,Decor,2,710,530,1420,1060,Gujarat,174,172
T00795,11/2/2023,CUST841,Female,44,Beauty,Skincare,4,428,368,1712,1472,Delhi,53,49
T00796,5/12/2023,CUST526,Female,43,Electronics,Accessories,4,799,597,3196,2388,Tamil Nadu,84,80
T00797,1/8/2023,CUST864,Male,41,Sports,Fitness,3,480,366,1440,1098,Maharashtra,92,89
T00798,10/10/2023,CUST643,Male,31,Sports,Outdoor,1,556,457,556,457,Gujarat,65,64
T00799,12/21/2023,CUST658,Male,48,Sports,Outdoor,4,855,653,3420,2612,Gujarat,88,84
T00800,5/12/2023,CUST641,Female,47,Beauty,Makeup,2,715,529,1430,1058,Maharashtra,85,83
T00801,1/18/2023,CUST189,Female,24,Home & Kitchen,Cookware,1,307,212,307,212,Maharashtra,136,135
T00802,3/31/2023,CUST848,Male,23,Home & Kitchen,Furniture,2,913,643,1826,1286,Karnataka,68,66
T00803,4/11/2023,CUST706,Male,54,Home & Kitchen,Furniture,2,911,705,1822,1410,Tamil Nadu,61,59
T00804,4/28/2023,CUST961,Male,44,Electronics,Laptops,3,1117,984,3351,2952,Karnataka,78,75
T00805,6/10/2023,CUST846,Male,32,Home & Kitchen,Furniture,2,851,680,1702,1360,Karnataka,67,65
T00806,9/16/2023,CUST234,Male,35,Electronics,Mobiles,4,1136,777,4544,3108,Karnataka,157,153
T00807,4/5/2023,CUST477,Female,28,Beauty,Skincare,4,337,279,1348,1116,Maharashtra,147,143
T00808,4/3/2023,CUST121,Female,19,Beauty,Skincare,4,1212,942,4848,3768,Delhi,134,130
T00809,2/24/2023,CUST862,Female,33,Clothing,Jeans,3,788,587,2364,1761,Gujarat,168,165
T00810,9/22/2023,CUST528,Male,39,Electronics,Laptops,4,1192,842,4768,3368,Gujarat,102,98
T00811,11/26/2023,CUST350,Male,56,Sports,Fitness,2,220,172,440,344,Maharashtra,160,158
T00812,12/5/2023,CUST877,Female,45,Sports,Fitness,1,502,448,502,448,Tamil Nadu,160,159
T00813,10/21/2023,CUST688,Female,46,Electronics,Mobiles,3,1082,895,3246,2685,Gujarat,171,168
T00814,12/6/2023,CUST274,Male,21,Beauty,Skincare,3,176,156,528,468,Karnataka,136,133
T00815,1/16/2023,CUST432,Female,20,Home & Kitchen,Decor,4,339,282,1356,1128,Maharashtra,120,116
T00816,1/15/2023,CUST938,Female,55,Home & Kitchen,Furniture,2,351,267,702,534,Tamil Nadu,50,48
T00817,9/23/2023,CUST590,Male,33,Home & Kitchen,Decor,2,652,509,1304,1018,Uttar Pradesh,99,97
T00818,1/12/2023,CUST444,Male,34,Beauty,Haircare,4,276,211,1104,844,Gujarat,170,166
T00819,10/6/2023,CUST270,Male,23,Sports,Outdoor,3,846,756,2538,2268,Gujarat,190,187
T00820,2/12/2023,CUST945,Female,45,Home & Kitchen,Decor,2,824,705,1648,1410,Karnataka,141,139
T00821,6/28/2023,CUST155,Female,44,Beauty,Haircare,4,685,541,2740,2164,Tamil Nadu,117,113
T00822,10/29/2023,CUST348,Male,51,Electronics,Accessories,4,1288,961,5152,3844,Maharashtra,73,69
T00823,4/4/2023,CUST528,Male,30,Sports,Outdoor,1,219,187,219,187,Maharashtra,160,159
T00824,12/4/2023,CUST165,Male,27,Clothing,Jeans,3,248,201,744,603,Tamil Nadu,125,122
T00825,4/24/2023,CUST210,Male,28,Home & Kitchen,Cookware,3,1188,993,3564,2979,Karnataka,63,60
T00826,2/14/2023,CUST527,Male,41,Sports,Sportswear,1,932,668,932,668,Uttar Pradesh,68,67
T00827,12/4/2023,CUST175,Male,45,Beauty,Haircare,4,947,758,3788,3032,Delhi,77,73
T00828,6/29/2023,CUST352,Male,54,Sports,Sportswear,2,1226,901,2452,1802,Delhi,129,127
T00829,10/21/2023,CUST944,Female,40,Clothing,Jackets,4,1150,997,4600,3988,Karnataka,95,91
T00830,11/24/2023,CUST335,Female,39,Clothing,Jeans,1,565,491,565,491,Maharashtra,114,113
T00831,5/14/2023,CUST762,Male,40,Sports,Fitness,3,976,731,2928,2193,Delhi,126,123
T00832,5/26/2023,CUST954,Female,32,Electronics,Accessories,1,814,690,814,690,Delhi,140,139
T00833,10/28/2023,CUST565,Female,41,Beauty,Makeup,3,1015,845,3045,2535,Gujarat,184,181
T00834,2/19/2023,CUST531,Female,37,Beauty,Haircare,3,462,335,1386,1005,Maharashtra,158,155
T00835,11/9/2023,CUST898,Female,38,Sports,Sportswear,2,647,562,1294,1124,Maharashtra,136,134
T00836,5/28/2023,CUST200,Female,45,Clothing,T-Shirts,1,850,725,850,725,Karnataka,107,106
T00837,10/24/2023,CUST233,Male,28,Sports,Outdoor,1,362,318,362,318,Karnataka,124,123
T00838,5/22/2023,CUST933,Male,57,Electronics,Laptops,3,331,257,993,771,Karnataka,68,65
T00839,5/26/2023,CUST340,Male,41,Beauty,Skincare,1,445,328,445,328,Delhi,175,174
T00840,12/11/2023,CUST837,Male,46,Sports,Sportswear,3,1113,828,3339,2484,Uttar Pradesh,122,119
T00841,5/9/2023,CUST141,Female,36,Electronics,Laptops,1,403,342,403,342,Delhi,195,194
T00842,2/3/2023,CUST444,Male,23,Sports,Sportswear,1,651,484,651,484,Gujarat,97,96
T00843,2/8/2023,CUST386,Female,59,Clothing,Jeans,2,671,566,1342,1132,Uttar Pradesh,137,135
T00844,9/1/2023,CUST480,Male,26,Clothing,Jackets,3,153,112,459,336,Delhi,58,55
T00845,4/19/2023,CUST236,Male,43,Home & Kitchen,Furniture,4,419,339,1676,1356,Delhi,170,166
T00846,11/4/2023,CUST168,Female,22,Clothing,Jeans,4,1203,827,4812,3308,Uttar Pradesh,142,138
T00847,1/13/2023,CUST871,Male,59,Sports,Sportswear,1,909,748,909,748,Karnataka,57,56
T00848,3/8/2023,CUST595,Female,26,Beauty,Makeup,2,393,331,786,662,Uttar Pradesh,91,89
T00849,6/13/2023,CUST475,Male,30,Home & Kitchen,Furniture,4,617,421,2468,1684,Delhi,122,118
T00850,11/4/2023,CUST298,Male,19,Clothing,T-Shirts,2,556,470,1112,940,Maharashtra,89,87
T00851,11/16/2023,CUST586,Male,38,Home & Kitchen,Furniture,3,559,447,1677,1341,Gujarat,138,135
T00852,10/14/2023,CUST533,Male,37,Electronics,Mobiles,4,175,149,700,596,Tamil Nadu,62,58
T00853,5/2/2023,CUST970,Female,45,Electronics,Laptops,2,939,754,1878,1508,Gujarat,148,146
T00854,3/23/2023,CUST686,Male,37,Electronics,Accessories,4,847,672,3388,2688,Tamil Nadu,175,171
T00855,11/14/2023,CUST243,Male,41,Sports,Outdoor,1,607,433,607,433,Gujarat,84,83
T00856,7/2/2023,CUST369,Female,36,Electronics,Accessories,2,752,677,1504,1354,Gujarat,98,96
T00857,5/24/2023,CUST210,Male,57,Beauty,Makeup,3,397,324,1191,972,Delhi,132,129
T00858,2/11/2023,CUST372,Male,30,Beauty,Makeup,3,1225,872,3675,2616,Delhi,55,52
T00859,8/3/2023,CUST233,Female,46,Beauty,Haircare,2,518,398,1036,796,Delhi,124,122
T00860,1/26/2023,CUST482,Male,51,Electronics,Laptops,4,1188,822,4752,3288,Gujarat,127,123
T00861,3/31/2023,CUST787,Male,38,Clothing,Jeans,2,975,696,1950,1392,Maharashtra,121,119
T00862,6/28/2023,CUST887,Female,49,Clothing,Shirts,2,1006,873,2012,1746,Delhi,178,176
T00863,6/6/2023,CUST290,Female,25,Sports,Sportswear,4,921,682,3684,2728,Uttar Pradesh,180,176
T00864,9/3/2023,CUST336,Female,57,Sports,Sportswear,3,962,746,2886,2238,Gujarat,136,133
T00865,2/10/2023,CUST222,Female,28,Sports,Fitness,2,698,594,1396,1188,Tamil Nadu,176,174
T00866,7/28/2023,CUST838,Male,22,Clothing,T-Shirts,4,1172,847,4688,3388,Karnataka,148,144
T00867,4/26/2023,CUST369,Female,48,Clothing,Shirts,3,1239,891,3717,2673,Maharashtra,131,128
T00868,2/19/2023,CUST601,Female,31,Clothing,Shirts,2,212,142,424,284,Tamil Nadu,64,62
T00869,2/19/2023,CUST903,Male,25,Clothing,Jeans,3,478,324,1434,972,Uttar Pradesh,154,151
T00870,12/20/2023,CUST587,Female,49,Electronics,Laptops,1,249,225,249,225,Karnataka,62,61
T00871,1/1/2023,CUST645,Female,32,Home & Kitchen,Cookware,4,672,575,2688,2300,Tamil Nadu,131,127
T00872,7/11/2023,CUST864,Male,42,Clothing,Jackets,2,197,157,394,314,Karnataka,179,177
T00873,7/28/2023,CUST456,Male,31,Electronics,Mobiles,1,805,636,805,636,Tamil Nadu,134,133
T00874,9/2/2023,CUST121,Male,52,Sports,Outdoor,1,1140,838,1140,838,Gujarat,162,161
T00875,9/30/2023,CUST947,,19,Sports,Sportswear,4,690,562,2760,2248,Karnataka,183,179
T00876,3/22/2023,CUST424,Male,22,Clothing,Jeans,4,127,101,508,404,Uttar Pradesh,115,111
T00877,9/22/2023,CUST974,Female,53,Clothing,Jackets,2,1201,859,2402,1718,Gujarat,159,157
T00878,4/7/2023,CUST629,Female,24,Beauty,Haircare,1,427,309,427,309,Maharashtra,181,180
T00879,9/17/2023,CUST224,Female,35,Home & Kitchen,Cookware,3,590,437,1770,1311,Uttar Pradesh,77,74
T00880,4/16/2023,CUST204,Female,53,Home & Kitchen,Furniture,4,1187,995,4748,3980,Delhi,136,132
T00881,12/28/2023,CUST571,Male,30,Beauty,Skincare,4,1017,822,4068,3288,Tamil Nadu,88,84
T00882,7/8/2023,CUST525,Male,34,Beauty,Makeup,3,1089,796,3267,2388,Tamil Nadu,79,76
T00883,9/7/2023,CUST965,Male,21,Home & Kitchen,Cookware,3,1016,827,3048,2481,Delhi,56,53
T00884,10/23/2023,CUST681,Female,39,Home & Kitchen,Furniture,2,875,585,1750,1170,Uttar Pradesh,101,99
T00885,12/29/2023,CUST896,Male,38,Sports,Fitness,2,453,411,906,822,Maharashtra,125,123
T00886,10/25/2023,CUST534,Male,23,Electronics,Mobiles,4,1030,914,4120,3656,Karnataka,121,117
T00887,3/6/2023,CUST793,Male,41,Clothing,Jackets,4,190,161,760,644,Uttar Pradesh,112,108
T00888,7/4/2023,CUST927,Female,52,Clothing,Jeans,2,637,439,1274,878,Uttar Pradesh,175,173
T00889,2/11/2023,CUST709,Male,18,Home & Kitchen,Decor,3,561,405,1683,1215,Tamil Nadu,171,168
T00890,9/30/2023,CUST393,Male,31,Clothing,Shirts,3,350,248,1050,744,Delhi,71,68
T00891,2/25/2023,CUST986,Male,36,Beauty,Makeup,1,239,163,239,163,Karnataka,174,173
T00892,11/4/2023,CUST952,Male,46,Electronics,Mobiles,2,252,170,504,340,Delhi,70,68
T00893,1/16/2023,CUST591,Male,57,Home & Kitchen,Cookware,2,789,561,1578,1122,Uttar Pradesh,123,121
T00894,7/11/2023,CUST270,Female,34,Sports,Fitness,1,1228,823,1228,823,Maharashtra,120,119
T00895,4/18/2023,CUST946,Female,51,Home & Kitchen,Furniture,2,1342,957,2684,1914,Delhi,65,63
T00896,11/23/2023,CUST707,Male,36,Electronics,Accessories,2,307,251,614,502,Delhi,189,187
T00897,11/22/2023,CUST249,Female,49,Sports,Fitness,1,792,681,792,681,Uttar Pradesh,107,106
T00898,7/17/2023,CUST310,Male,35,Sports,Fitness,2,527,472,1054,944,Tamil Nadu,184,182
T00899,12/1/2023,CUST143,Male,44,Home & Kitchen,Cookware,2,1050,761,2100,1522,Karnataka,104,102
T00900,7/11/2023,CUST318,Female,22,Beauty,Haircare,1,792,553,792,553,Gujarat,129,128
T00901,3/28/2023,CUST905,Male,33,Home & Kitchen,Decor,2,746,530,1492,1060,Delhi,116,114
T00902,12/9/2023,CUST512,Female,51,Beauty,Skincare,1,1385,944,1385,944,Tamil Nadu,52,51
T00903,11/10/2023,CUST131,Male,48,Home & Kitchen,Furniture,2,1331,932,2662,1864,Karnataka,110,108
T00904,9/27/2023,CUST279,Female,49,Beauty,Haircare,2,487,420,974,840,Gujarat,198,196
T00905,5/6/2023,CUST308,Female,50,Electronics,Mobiles,2,1324,971,2648,1942,Karnataka,100,98
T00906,7/23/2023,CUST155,Female,33,Clothing,Jeans,1,805,573,805,573,Delhi,77,76
T00907,7/28/2023,CUST931,Male,19,Home & Kitchen,Furniture,3,289,199,867,597,Maharashtra,64,61
T00908,3/30/2023,CUST314,Female,39,Clothing,Jackets,4,884,721,3536,2884,Gujarat,123,119
T00909,1/25/2023,CUST200,Male,55,Electronics,Laptops,1,200,173,200,173,Tamil Nadu,169,168
T00910,4/7/2023,CUST756,Male,41,Beauty,Haircare,1,1088,864,1088,864,Tamil Nadu,111,110
T00911,5/17/2023,CUST935,Male,34,Beauty,Skincare,1,365,246,365,246,Delhi,134,133
T00912,5/29/2023,CUST794,Female,46,Home & Kitchen,Furniture,4,251,173,1004,692,Gujarat,91,87
T00913,7/31/2023,CUST200,Male,35,Clothing,Jackets,1,611,435,611,435,Gujarat,181,180
T00914,12/4/2023,CUST503,Female,26,Electronics,Accessories,1,426,331,426,331,Karnataka,68,67
T00915,12/12/2023,CUST637,Male,42,Home & Kitchen,Decor,2,606,408,1212,816,Maharashtra,131,129
T00916,6/30/2023,CUST230,Male,19,Sports,Fitness,1,1220,919,1220,919,Gujarat,125,124
T00917,6/26/2023,CUST795,Male,20,Clothing,T-Shirts,3,1170,817,3510,2451,Gujarat,101,98
T00918,12/22/2023,CUST984,Male,24,Electronics,Laptops,2,1091,767,2182,1534,Karnataka,103,101
T00919,11/14/2023,CUST228,Male,42,Home & Kitchen,Furniture,2,196,156,392,312,Gujarat,141,139
T00920,5/14/2023,CUST247,Male,33,Beauty,Haircare,3,1021,774,3063,2322,Karnataka,139,136
T00921,11/30/2023,CUST298,Female,50,Home & Kitchen,Furniture,2,156,124,312,248,Delhi,117,115
T00922,9/10/2023,CUST558,Female,19,Electronics,Mobiles,2,1006,825,2012,1650,Karnataka,93,91
T00923,9/26/2023,CUST689,Male,41,Beauty,Makeup,2,577,502,1154,1004,Uttar Pradesh,97,95
T00924,3/7/2023,CUST845,Female,26,Electronics,Laptops,3,434,318,1302,954,Karnataka,97,94
T00925,5/10/2023,CUST695,Female,37,Clothing,Jackets,3,1225,945,3675,2835,Uttar Pradesh,89,86
T00926,11/18/2023,CUST611,Female,53,Clothing,Jeans,2,762,616,1524,1232,Gujarat,183,181
T00927,7/11/2023,CUST455,Female,39,Sports,Sportswear,2,563,395,1126,790,Delhi,166,164
T00928,2/20/2023,CUST170,Female,49,Electronics,Accessories,4,740,626,2960,2504,Karnataka,102,98
T00929,4/17/2023,CUST456,Female,24,Home & Kitchen,Furniture,3,862,712,2586,2136,Gujarat,180,177
T00930,3/10/2023,CUST634,Male,54,Beauty,Haircare,1,792,672,792,672,Gujarat,66,65
T00931,6/3/2023,CUST504,Male,25,Clothing,Jackets,1,1178,853,1178,853,Tamil Nadu,155,154
T00932,2/4/2023,CUST730,Male,31,Home & Kitchen,Decor,3,1100,747,3300,2241,Maharashtra,157,154
T00933,4/29/2023,CUST337,Male,51,Beauty,Makeup,1,957,839,957,839,Karnataka,164,163
T00934,9/14/2023,CUST879,Female,56,Beauty,Haircare,4,356,257,1424,1028,Karnataka,134,130
T00935,8/2/2023,CUST220,Male,21,Clothing,Shirts,2,1109,755,2218,1510,Tamil Nadu,130,128
T00936,11/26/2023,CUST965,Female,23,Sports,Outdoor,4,512,396,2048,1584,Delhi,176,172
T00937,5/20/2023,CUST940,Female,19,Home & Kitchen,Decor,4,406,352,1624,1408,Maharashtra,59,55
T00938,7/31/2023,CUST211,Female,25,Electronics,Laptops,4,225,176,900,704,Gujarat,63,59
T00939,8/28/2023,CUST537,Female,38,Home & Kitchen,Decor,2,746,602,1492,1204,Delhi,69,67
T00940,8/4/2023,CUST954,Female,24,Electronics,Laptops,1,551,395,551,395,Karnataka,93,92
T00941,3/27/2023,CUST655,Male,27,Sports,Fitness,3,153,137,459,411,Gujarat,100,97
T00942,8/30/2023,CUST393,Female,41,Clothing,Jackets,3,263,177,789,531,Karnataka,119,116
T00943,12/7/2023,CUST156,,56,Clothing,Jeans,4,746,528,2984,2112,Karnataka,106,102
T00944,9/1/2023,CUST451,Male,29,Clothing,T-Shirts,4,244,203,976,812,Delhi,81,77
T00945,8/22/2023,CUST893,Male,42,Home & Kitchen,Decor,3,1025,813,3075,2439,Karnataka,175,172
T00946,12/9/2023,CUST576,Male,48,Sports,Sportswear,4,876,593,3504,2372,Uttar Pradesh,51,47
T00947,1/18/2023,CUST786,Female,50,Sports,Fitness,1,174,136,174,136,Gujarat,163,162
T00948,9/3/2023,CUST501,Female,41,Beauty,Haircare,4,244,196,976,784,Karnataka,187,183
T00949,12/9/2023,CUST535,Female,28,Home & Kitchen,Furniture,2,1407,973,2814,1946,Karnataka,62,60
T00950,10/23/2023,CUST700,Male,21,Sports,Sportswear,2,856,668,1712,1336,Uttar Pradesh,68,66
T00951,10/6/2023,CUST350,Female,33,Clothing,Jeans,1,236,186,236,186,Maharashtra,185,184
T00952,1/18/2023,CUST156,Male,22,Home & Kitchen,Cookware,2,710,592,1420,1184,Uttar Pradesh,78,76
T00953,9/16/2023,CUST189,Male,57,Home & Kitchen,Furniture,3,269,192,807,576,Maharashtra,179,176
T00954,4/18/2023,CUST767,Female,35,Clothing,Shirts,1,1205,875,1205,875,Gujarat,176,175
T00955,10/9/2023,CUST187,Male,29,Beauty,Skincare,4,184,132,736,528,Gujarat,122,118
T00956,2/1/2023,CUST882,Female,54,Electronics,Accessories,1,998,684,998,684,Gujarat,126,125
T00957,6/18/2023,CUST792,Male,32,Clothing,T-Shirts,2,723,529,1446,1058,Tamil Nadu,148,146
T00958,9/12/2023,CUST242,Male,53,Home & Kitchen,Cookware,1,516,436,516,436,Karnataka,157,156
T00959,1/26/2023,CUST520,Male,40,Sports,Sportswear,1,607,505,607,505,Gujarat,172,171
T00960,5/24/2023,CUST288,Female,21,Clothing,Jeans,4,675,609,2700,2436,Tamil Nadu,93,89
T00961,3/31/2023,CUST456,Male,50,Clothing,T-Shirts,4,700,555,2800,2220,Gujarat,77,73
T00962,11/8/2023,CUST198,Female,22,Home & Kitchen,Cookware,2,1319,942,2638,1884,Karnataka,155,153
T00963,12/31/2023,CUST467,Female,31,Sports,Fitness,3,1143,944,3429,2832,Karnataka,82,79
T00964,3/12/2023,CUST667,Female,58,Clothing,Jackets,4,1396,931,5584,3724,Maharashtra,170,166
T00965,5/23/2023,CUST777,Female,32,Clothing,Shirts,1,550,459,550,459,Maharashtra,59,58
T00966,1/4/2023,CUST962,Male,35,Sports,Outdoor,4,1112,746,4448,2984,Karnataka,147,143
T00967,4/11/2023,CUST620,Female,35,Sports,Outdoor,3,1132,953,3396,2859,Gujarat,154,151
T00968,9/17/2023,CUST960,Female,58,Sports,Sportswear,3,699,500,2097,1500,Uttar Pradesh,129,126
T00969,3/17/2023,CUST727,Male,22,Clothing,T-Shirts,2,615,527,1230,1054,Tamil Nadu,66,64
T00970,9/8/2023,CUST958,Male,41,Clothing,Shirts,3,848,619,2544,1857,Tamil Nadu,139,136
T00971,2/18/2023,CUST545,Female,55,Home & Kitchen,Furniture,3,659,477,1977,1431,Gujarat,117,114
T00972,7/18/2023,CUST314,Female,19,Beauty,Haircare,1,986,723,986,723,Maharashtra,160,159
T00973,6/17/2023,CUST659,Female,51,Clothing,T-Shirts,3,1274,919,3822,2757,Karnataka,129,126
T00974,7/4/2023,CUST466,Female,30,Electronics,Accessories,3,737,499,2211,1497,Gujarat,162,159
T00975,12/8/2023,CUST213,Male,29,Sports,Sportswear,3,177,127,531,381,Uttar Pradesh,93,90
T00976,7/5/2023,CUST954,Male,37,Beauty,Haircare,3,1029,840,3087,2520,Uttar Pradesh,198,195
T00977,5/25/2023,CUST136,Female,30,Sports,Outdoor,3,441,374,1323,1122,Delhi,111,108
T00978,12/22/2023,CUST567,Male,36,Beauty,Makeup,1,310,281,310,281,Maharashtra,166,165
T00979,3/9/2023,CUST606,Male,51,Home & Kitchen,Decor,2,611,409,1222,818,Gujarat,91,89
T00980,10/24/2023,CUST330,Female,22,Electronics,Accessories,2,712,514,1424,1028,Gujarat,177,175
T00981,6/28/2023,CUST504,Female,25,Clothing,Jeans,1,908,748,908,748,Maharashtra,134,133
T00982,1/30/2023,CUST824,Male,26,Sports,Sportswear,1,920,797,920,797,Karnataka,101,100
T00983,10/23/2023,CUST777,Female,36,Clothing,Jeans,4,693,606,2772,2424,Uttar Pradesh,146,142
T00984,8/9/2023,CUST654,Female,53,Home & Kitchen,Furniture,2,425,326,850,652,Maharashtra,106,104
T00985,3/12/2023,CUST318,Female,38,Home & Kitchen,Cookware,4,1387,934,5548,3736,Tamil Nadu,165,161
T00986,7/1/2023,CUST124,Female,45,Clothing,Jackets,1,304,229,304,229,Maharashtra,106,105
T00987,4/3/2023,CUST118,Male,50,Electronics,Laptops,1,898,629,898,629,Gujarat,89,88
T00988,11/19/2023,CUST252,Male,55,Sports,Sportswear,1,408,333,408,333,Tamil Nadu,158,157
T00989,12/20/2023,CUST283,Male,40,Sports,Fitness,2,533,401,1066,802,Delhi,136,134
T00990,7/20/2023,CUST948,Female,19,Electronics,Mobiles,3,1084,954,3252,2862,Tamil Nadu,91,88
T00991,2/11/2023,CUST414,Male,37,Beauty,Skincare,1,136,113,136,113,Delhi,112,111
T00992,3/3/2023,CUST711,Female,36,Beauty,Haircare,1,422,292,422,292,Gujarat,130,129
T00993,2/8/2023,CUST647,Male,57,Clothing,Shirts,1,173,150,173,150,Tamil Nadu,78,77
T00994,7/15/2023,CUST406,Female,41,Clothing,Jeans,2,416,366,832,732,Uttar Pradesh,61,59
T00995,7/29/2023,CUST628,Male,47,Sports,Fitness,4,924,835,3696,3340,Uttar Pradesh,178,174
T00996,12/1/2023,CUST387,Female,26,Electronics,Laptops,3,159,129,477,387,Karnataka,76,73
T00997,7/30/2023,CUST464,Male,29,Electronics,Accessories,4,374,314,1496,1256,Maharashtra,178,174
T00998,1/10/2023,CUST146,Male,49,Sports,Fitness,2,344,264,688,528,Delhi,161,159
T00999,1/27/2023,CUST831,Female,35,Beauty,Makeup,3,299,226,897,678,Karnataka,121,118
T01000,11/6/2023,CUST578,Male,51,Clothing,Jeans,3,519,450,1557,1350,Tamil Nadu,186,183
T01001,7/20/2023,CUST593,Male,25,Sports,Fitness,3,844,640,2532,1920,Uttar Pradesh,191,188
T01002,8/8/2023,CUST257,Female,21,Beauty,Makeup,3,1239,970,3717,2910,Maharashtra,199,196
T01003,6/8/2023,CUST378,Male,37,Electronics,Laptops,1,164,146,164,146,Uttar Pradesh,137,136
T01004,8/5/2023,CUST100,Male,24,Sports,Outdoor,1,212,143,212,143,Karnataka,157,156
T01005,6/27/2023,CUST909,Male,55,Electronics,Laptops,4,1236,977,4944,3908,Karnataka,123,119
T01006,4/18/2023,CUST221,Male,34,Beauty,Makeup,4,512,465,2048,1860,Maharashtra,168,164
T01007,6/11/2023,CUST809,Male,55,Sports,Sportswear,1,907,766,907,766,Tamil Nadu,93,92
T01008,9/28/2023,CUST177,Male,23,Electronics,Laptops,2,582,476,1164,952,Gujarat,52,50
T01009,8/2/2023,CUST953,Female,27,Sports,Fitness,3,195,165,585,495,Tamil Nadu,194,191
T01010,1/7/2023,CUST368,Female,19,Electronics,Laptops,4,250,181,1000,724,Maharashtra,101,97
T01011,5/14/2023,CUST822,Male,22,Clothing,Shirts,4,871,734,3484,2936,Maharashtra,70,66
T01012,1/24/2023,CUST585,Male,21,Home & Kitchen,Decor,4,1362,959,5448,3836,Tamil Nadu,150,146
T01013,6/17/2023,CUST787,Male,52,Sports,Fitness,3,434,341,1302,1023,Maharashtra,117,114
T01014,10/29/2023,CUST945,Female,30,Clothing,Shirts,3,798,680,2394,2040,Karnataka,148,145
T01015,12/3/2023,CUST869,Male,30,Clothing,Jeans,4,355,303,1420,1212,Uttar Pradesh,71,67
T01016,4/17/2023,CUST538,Male,20,Beauty,Haircare,3,1246,834,3738,2502,Maharashtra,118,115
T01017,3/25/2023,CUST714,Female,56,Sports,Sportswear,1,413,303,413,303,Maharashtra,61,60
T01018,1/13/2023,CUST219,Female,27,Home & Kitchen,Furniture,1,582,457,582,457,Karnataka,177,176
T01019,6/22/2023,CUST646,Male,20,Clothing,T-Shirts,4,533,400,2132,1600,Gujarat,120,116
T01020,4/27/2023,CUST283,Female,27,Electronics,Mobiles,2,949,743,1898,1486,Maharashtra,80,78
